place_id;keywords;country;city;location_name;location_address;lat;lng;location_rating;blog_url;location_google_types;postcode;photo_uri
ChIJ7z6jb029yFYRmnwdGridnU0;floatplane base;US;Anchorage;Lake Hood Seaplane Base;Anchorage, AK 99530, United States;611.816.798;-1.499.745.572;04. Aug;https://www.valisemag.com/things-to-do-in-anchorage/;airport,point_of_interest,establishment;99530;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6GDeiZ6nKbdl9hU9-4djJZjNv7dyG-GyBJBwda8kc9uaTpjvjNA8GfdG04McPObn0h7_IsTpqjznxIdCpEHqo3YV-CWmYOC1BDlJM72ML-5lp8nJQUs5oAkcvryAnnUdQKqzUJm-1okFpXQRCNbmf5vDKtEy_zYUlGGIFLvudFP9cE&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ7zd9JjR7yFYRMu0Kn7w_GRk;;US;Girdwood;Girdwood Brewing Company;2700 Alyeska Hwy, Girdwood, AK 99587, United States;609.602.989;-1.491.238.655;04. Jul;https://www.valisemag.com/things-to-do-in-anchorage/;bar,restaurant,food,point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4BOlrdokZ7oKRNCuxud7QS3zAJ1zuKvIJmkbPytWbGI5vqdArDsDJxfDkKmZ1z0qx_AmqMRvyhqGpK3QU4YkU1h1fJRnL0iKn6x3QDsCzG8VbFbhq5SB3dNbwxE3Nx454sLHwXGy6BxirM-CmtIAxFP1AHDGBttgIOmSMStvvn-1L1&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJE--Znh72yFYRURHiGFdrM3M;biking, hiking, kayaking;US;Anchorage;Eklutna Glacier;Eklutna Glacier, Anchorage, AK 99577, USA;612.619.444;-1.489.833.332;5.0;https://www.valisemag.com/things-to-do-in-anchorage/;natural_feature,establishment;99577;
ChIJJxr2Kg_6yFYRwVVYBRxz8a8;biking, glacial lake, hiking, kayaking;US;Anchorage;Eklutna Lake;Eklutna Lake, Anchorage, AK, USA;613.753.858;-1.490.349.587;04. Aug;https://www.valisemag.com/things-to-do-in-anchorage/;natural_feature,establishment;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6W9C35wkfJpF0uj4aPQTT7QiUSxdY-ARRiTyfW3EiV259g_qdPbYDXoup32HkDd0mDYY62nrfEK0a-V2LRvS3iB83OZcxQioIhLkdM7qHjHzdWAdv-4-mPwb1sNv5YF0LrQfAj83ubJYzKTvtkbbN8D64gTeZ0nYYr1y5kiC2Jzuze&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJSR9FooYjyVYR2jOHPrrY4k0;hiking;US;Palmer;April Bowl Trailhead;Fishhook-Willow Rd, Willow, AK 99688, United States;6.176.805;-14.931.654;04. Aug;https://www.valisemag.com/things-to-do-in-anchorage/;park,point_of_interest,establishment;99688;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5uPwLiUSMXJfGsKhvye2TZqE3023AIHbi9c9cgjeH3IiELYHIF_v8We4kfI_YbUw2IcFt8icD3X83P9b5Y68bg52HsDwoDz0sOzODxYXpS2UwOFsglsrv85XmNZnyG1h130dLJ5i-x5n0s96sZQD7yE9E8FjE2vuZRSZ8hr44qsK_V&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJU3hswNtjyFYRFFjZob5qq3c;hiking;US;Girdwood;Crow Pass;Crow Pass, Anchorage, AK, USA;6.106.027.779.999.990;-1.491.161.112;5.0;https://www.valisemag.com/things-to-do-in-anchorage/;natural_feature,establishment;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7Q3AqXHDBz3UqdIaXpvlRhKKic4g0NB06o8TqVVWtgs89UtGbkY99_yazIw7_BOBaFewk2TeddKAwHPM6TWXlhbafgFDPTwAta5QfGqeIKmNm7NixjziVBcDfOIqlRaV_zZCJN6i0M4JqkXmYQg5_3OlwkqXhrDZrtVye0eIS2KMEw&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJUy5g5tuXyFYRGE-3nAl2Osg;hiking;US;Palmer;The Hoarding Marmot;1231 W Northern Lights Blvd, Anchorage, AK 99503, United States;6.119.561.059.999.990;-1.499.070.487;04. Jun;https://www.valisemag.com/things-to-do-in-anchorage/;store,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6kzWMlIEVVBEHmsMPtvnN_ef8LgiLaUkOM__Xg3TJL--yZOKMKiGKdrl4SKOBVT8QAFrhvWsj5COX68TmtVqsZz10D956FeDqate6VsKy8Swq2-deRm22Q3IxkT3tGmaPp06PFYa4-YNiBMbZrj_Rg2yZ3sQo-Mz27S3FoJ1fJlKXq&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJVfAH6YNwyFYRIrpFfkAT8dw;glacier tours;US;Palmer;Glacier City Snowmobile Tours;36511 Seward Hwy, Girdwood, AK 99587, United States;609.408.566;-1.491.718.024;04. May;https://www.valisemag.com/things-to-do-in-anchorage/;travel_agency,point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4onoQsvN98f9IWyPT2qErEOgCQJhJiLVI7kQfnEU4-LjtpaQZDavxb14gvSAX-h93v5DnvGP-Rhwic1zjYyqmgBDwmNFGiM-CgTEQgjLr6zOtBZwz6rSlzpZILNV25xAxcG0JOBYI70YqVpQecosAMBtJitQCn6DEp5RGBymbctU26&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJXUfEMiXgyFYRX0WnsZfagAo;hiking, mining history;US;Palmer;Independence Mine State Historical Park Visitor Center;23264 Gold Cord Rd, Palmer, AK 99645, United States;617.908.732;-1.492.819.759;04. Aug;https://www.valisemag.com/things-to-do-in-anchorage/;tourist_attraction,park,travel_agency,point_of_interest,establishment;99645;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6nP3Jmbp0jNoQ1x19FCXg5pc3Yt7hh3s-qtoQijQ46aJ5X9Ffaj2uAXanJLdcBnj9bgxPsF6NO0176Yob7fsX2NFKnIoH91gAvZzs2k-1k1SBR-7k_-t6qpXvFcXvonix4PKYR2bMi2AtazSDyDEAmaqMS41chfkwzlG2uZWgzbliT&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJYz3xrxR7yFYRzkrcA1TO4RY;hiking;US;Girdwood;Virgin Creek Falls Trailhead;1231-1101 Timberline Dr, Girdwood, AK 99587, United States;609.483.555;-1.491.253.935;04. Sep;https://www.valisemag.com/things-to-do-in-anchorage/;park,point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6NH0W6KtAzaGaPrvyRTEUigEHAuFDepWGbCPfcVAsYgr7dyQaPSlN_8Undmswil7gCD1c2iInPnLXeYYibdAP2svmzCJ1dGDLDGODPcM5lXL1q6HfgDAdLdX6uSEC_CwWpKSMY358gkc7jcWPU7xQkAcLJQOsMb7e7vPBnG9mnAdni&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJZxWCuNKZyFYRmhCeovlR6Ps;glacier tours, hiking;US;Palmer;Nova Property Management;8340 Rainy Pl, Anchorage, AK 99518, United States;6.114.502.880.000.000;-1.498.842.016;03. Aug;https://www.valisemag.com/things-to-do-in-anchorage/;real_estate_agency,travel_agency,point_of_interest,establishment;99518;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4kiRZtXmAU22rhyZQbOORZW6EOMh2lGpw-rA7KcYTauntIisEWNI9GTqoPfQcIKiONNdM8HYtJmqaNvH1tiyoxUwF4ybxS3lybA93UOf6eEkSQtIPOVINYk5xtHk5XVAT6KSBFm7mBkJ3mavfrHOAEYU2hZRLUGXh0HcZbMXQ9sUV9&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJZzu8fASayFYRCUAdTsLabnM;animals, educational, family-friendly, musk oxen, nature;US;Anchorage;Musk Ox Exhibit;4731 O'Malley Rd, Anchorage, AK 99507, United States;6.112.432.909.999.990;-1.497.931.706;04. Jul;https://www.valisemag.com/things-to-do-in-anchorage/;zoo,point_of_interest,establishment;99507;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5P6OxuOSKVcGs9YnSxDzDTVxvPagM9J8_6MDJfu3OuGEVCKEl1FAixuI1wLUG85JwLeZBU-Sy7PB7ONDlSim8CuoM5sSReMNauNYqT_kW_9W_-WyzmMYI5W4beVYdJ2ECRG4ixAPd7KXk9UMBk-WY0xfUP0dbZ9oka1lvTeIY5TjB2&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ_VVXImAMyFYRnus7r5Dykqs;glacier tour;US;Whittier;Phillips Cruises & Tours;100 W Camp Rd, Whittier, AK 99693, United States;6.077.782.349.999.990;-1.486.974.843;04. Jul;https://www.valisemag.com/things-to-do-in-anchorage/;tourist_attraction,travel_agency,point_of_interest,establishment;99693;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4MpbnMhb9mLNYLbHHFK957StCSt6_vQY2PWUPjBI7wYKQ0VSiUs53KYTMau8khkMFpZ_Es-PyXTVdu13RnoPhnb2AIfBPgPU3niGwZpy_DI0rl7oHVN2arng6AnnTmkqMIXzonxMCMPOyw36E5-yzRK0UzGjomV0OmFW71KZT511ID&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJfd_0CYi9yFYRFZU-ScYC7TM;historical, transportation;US;Anchorage;Anchorage Depot;411 W 1st Ave, Anchorage, AK 99501, United States;6.122.168.490.000.000;-1.498.904.657;04. May;https://www.valisemag.com/things-to-do-in-anchorage/;train_station,transit_station,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6s1fLCeZ-itwS_SyJjrG5arWa45nh5JFxloVduDDmdBeZCF2UiTeTfd8b0Ld7Xq-Nuw-sRsBsF_8ZlcH0j1-asGffeSyFxxkxVN7sY_hvlpg_IQDntVlx4e24USKpV4r-iYkfFAtDVNYyuOkYbVyNeRThGbNlnWWH37n0sQ5JJ9uTk&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJkRU68DJ7yFYRfCbkg4tIvhM;;US;Girdwood;Jack Sprat;165 Olympic Mountain Loop, Girdwood, AK 99587, United States;609.608.472;-1.491.102.578;04. May;https://www.valisemag.com/things-to-do-in-anchorage/;restaurant,food,point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5A2YUvaFSYLVVNivjpBzYc0RzuDjYVm2y14Nt_BLx5FGTOLejuzJhNv80vfZyWmCtbBuJ7SfPal5q5zYcRzRM7DKLyDfMm5jy05lVEAHFDih16944KlFYqTyXwN1nFQLWNMM2Gxa7D4MsIHSlYDM6Gs_yPyQhyH8usrD02iILbDqqL&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJp8Qjj40jyVYRuni0M7wIi_4;hiking, scenic drive;US;Palmer;Hatcher Pass;Hatcher Pass, Willow, AK 99654, USA;617.697.222;-149.308.889;04. Sep;https://www.valisemag.com/things-to-do-in-anchorage/;natural_feature,establishment;99654;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q59sA1VfIapgPXlaNqnRE-9X8P4zrQmd2l99h8gQyI_DFUhDC0ynCvEVaGS-e5QTo5IYAhdx1vySdYd-W95lQ3RxA-mdmeLTcc4v3HnVpxTan3FcHJtSX-CoxUSYCGlogjzip1_40zVUo5pL0_fI21lNXAFBF_jbkdG_zfn4Bu6f7Nm&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJt4RHl2aWyFYRQ7KA2U6czto;historical, shopping;US;Anchorage;E 4th Ave;E 4th Ave, Anchorage, AK, USA;612.187.703;-1.498.020.103;;https://www.valisemag.com/things-to-do-in-anchorage/;route;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5mjuvGTiquwzXmXzccrEN8ikovU0Zh84a9p9KSavbqLyGI2P_-Sy0eyt_gAbn3nRgaXvUnfnNg51evvt-t2kuHbkRcu6qbeIEqIBIw6EectfdgBbs4s9-HIKryhi7_VrtnwrlVZSxcQztbRJbfuZca0KwnOP4T3An4obmmVWZ1KaC9&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJve8qbER7yFYRUQJ81niYABw;annual event, entertainment, food, local crafts;US;Girdwood;Girdwood Forest Fair;250 Egloff Dr, Girdwood, AK 99587, United States;6.096.088.639.999.990;-149.138.551;04. Apr;https://www.valisemag.com/things-to-do-in-anchorage/;point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7Djr68K-ZyWlyE3_wrjruJQGEVTZVhNoxbsyVdaBpKA_saf_JLS00GjAQfTaTOLIx5CF7ke8vC69WIaavRUov7JqnKtZNTFET_N-4XhxO2WYibVYqlsz7ykn8zU0GWZtu4q1L50lf82nZHHiyMjB3yL7kjuyQoYHPRc24crmeWmiku&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJx8Aj55-byFYRBQaLiwMI_rA;boardwalk, easy walking, wildlife viewing;US;Anchorage;Potter Marsh;Potter Marsh, Anchorage, AK 99516, USA;610.561.111;-1.497.972.222;04. Aug;https://www.valisemag.com/things-to-do-in-anchorage/;natural_feature,establishment;99516;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4OU367QRYaZibmTj9zM8K9En8rVacw07SuyOdWp14os790MiNMb5Smvj0dmYzieoiEr568RBsyUFB7YeyFjI7nHLC43kQjJrPlZq1YABAEP4hQvmHZ_sbwgZ78sWJ9Ucb7ibEEZJ_Bi-ILeor_awz1JqUeo8s57V5ymSD_8-6KI6Nk&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJz1w9v54jyVYRZA3ZhoCDGO4;gold mine, hiking, historical, nature;US;Hatcher Pass;Independence Mine State Historical Park;23264 Gold Cord Rd, Palmer, AK 99645, United States;617.787.306;-1.492.782.814;04. Aug;https://www.valisemag.com/things-to-do-in-anchorage/;park,point_of_interest,establishment;99645;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7XqC-y1YpJQ2D1PNnyLhoOz3-AyavFo-rYMQ6SqTHqpe2-ocHW3wIvZw_P1zDsy7L029TRNongYxU8rF2Cj2tmOMhZnvnl01S0K-1fTGPf_U7Gg_IBBejNSdvssPZgjAgTW_aURQfUu1kh7TbX-QcC95bN3neIeQUYIF2htO5TBGH3&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJzRdDSYi9yFYR5i545zqwXh8;fishing gear rental;US;Anchorage;The Bait Shack;212 W Whitney Rd, Anchorage, AK 99501, United States;6.122.400.630.000.000;-1.498.854.769;04. May;https://www.valisemag.com/things-to-do-in-anchorage/;store,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6m4tUQ88UH7UTzcl4Fqr9BfW1Uqzuwrq1Et6oJRtSBCzTDTJngvhlmr4SGgXh3mYbPjfswG9ldOdtQXkUOAaXtYxPXh9dLsq4YAF34y_vDL_nOt1HDTPZbM1kjDzOr1A58V9g37ZdyeMshxkHZVJ4ygxfJ7kVGX6np_lm_d1gBz4zj&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJH2OHIzSXyFYRlKq7BOTp2Bk;hiking trails;US;Anchorage;Far North Bicentennial Park;4970 Campbell Airstrip Road, Anchorage, AK 99507, United States;611.559.064;-1.497.514.648;04. Jun;https://lindaontherun.com/things-to-do-in-anchorage/;park,tourist_attraction,point_of_interest,establishment;99507;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q65fyV0wpSL47Bzt648lWHeKepTjWyN0108t1HL0wcl23hWG1sIkuE7JQYNgb8lsh1cQp3VVuE_zRjGBKThrxnjGT4zLgKNKnOgxG5VrKdU8Z9R8mHtqgdLYROQWafGZfqyIqghwWGYIoWjZw0NJoYx-oLAlzSgBTCTdPYwzEX_-Ruf&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJPawwrvSWyFYRWyuIPzJ5OcY;affordable, flowers, gardens, koi fish, plants, self-guided tour;US;Anchorage;Mann Leiser Memorial Greenhouse;1321 Lidia Selkregg Ln, Anchorage, AK 99504, United States;612.089.948;-1.497.859.061;04. Aug;https://lindaontherun.com/things-to-do-in-anchorage/;food,point_of_interest,establishment;99504;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6b5q8agqQDTVB9soQv95fmhNggvE65PBEO7U5WCRxHqcx6pd-MkHPrr7wapTm2ZlUu78Nbl7y9CVAb0f5Rg1phl4kE7ZchbeAzv5G5XcZtodEH36WymyUtHa8xIYRb9HJUhHHcybv1oA0CBrlyeKArlngmcehRajz17aHnzCz4ddKd&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJT1zT1b-XyFYRdSx5h4Gya1U;bar, fitness center, modern, on-site restaurant, restaurant;US;Anchorage;Hyatt Place Anchorage-Midtown;101 E Tudor Rd, Anchorage, AK 99503, United States;611.815.101;-1.498.819.337;04. Apr;https://lindaontherun.com/things-to-do-in-anchorage/;lodging,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5MS9kBby8JTGJTtHHkLjRCZVaEMBpUOFBOhFlMx0BwieAZdLKIIk8F3K3O7I2HJXHJBvV4p8Zhn65ZkTUAKiOL7iA4pDkOXIka-s-jXq7MjWq5QagMa1Dz9csZn6SW489J_ueQEm7-AyG-iAbatXuv_J8KhCgX3ksqNyRRWrHGbH_5&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJc6FbSvmXyFYRAaJqnTRYLnQ;affordable, airport, fitness center, indoor pool;US;Anchorage;Comfort Suites Anchorage International Airport;2919 W International Airport Rd, Anchorage, AK 99502, United States;611.742.485;-1.499.376.828;04. Jan;https://lindaontherun.com/things-to-do-in-anchorage/;lodging,point_of_interest,establishment;99502;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4amI2aQ4FGX2UzURrhr4uRLkU8PNO0Zv2j8poT_GARfjlTmp6D8NReyM7b92jQCgR6X-8eZ9PnZ5Ds9EBZYGroEbijP4uBKgyc1gMZYGIw7aCvG957OIMHgHX_0CNXOhjyCwF50PvhYSQzJ-zU-mmucZz0-OSJQlZKAslYoDomrWnb&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ13RN0CmWyFYRLEBBcp9QQyw;music;US;Anchorage;Anchorage Symphony Orchestra;430 W 7th Ave Suite 202, Anchorage, AK 99501, United States;612.153.679;-1.498.908.099;5.0;https://adventuresoflilnicki.com/anchorage-travel-guide-things-to-do-anchorage/;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7U_bmfBNfTDZkG2HF74o-Qguy1nzFSww_7-f5pQKSPNS6ZZLZ94xlqhepqACTvKFC5TkJoJOueEt9U6B9k3oV6EekNvL8dWtX36etr2h-yZPRgb5jz3oTU0PIEtOqCr62766BAypB5CWjcJawLfI9DK-wkiqMKo7nSDkSGQC0MI4lv&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ5QVlUTWWyFYRkWjGk1ELxYw;;US;Anchorage;Chester Creek Trail;Chester Creek Trail, Anchorage, AK, USA;612.016.429;-1.498.666.066;;https://adventuresoflilnicki.com/anchorage-travel-guide-things-to-do-anchorage/;route;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5Nhz3qwXtt4pTSf3AoV8Tg0u6U6LHcr9CeHLioNNXRnN2daZHuH1sZPU_SDm2F1VJKSqLnOwFr_U4wDpCovmX12RaQTxexNHQCLuGZKu8GD53FYzxi4PrW9UgBo1dSkaMiLZdtnBYCecBfe3dsitcpftk7KMnN_k-FzY8GLJcI3QIJ&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ5SVIBWKXyFYR1YVRMcbBvIM;ale, stout;US;Anchorage;Midnight Sun Brewing Co.;8111 Dimond Hook Dr, Anchorage, AK 99507, United States;6.114.724.039.999.990;-149.844.542;04. Jun;https://adventuresoflilnicki.com/anchorage-travel-guide-things-to-do-anchorage/;bar,restaurant,food,point_of_interest,establishment;99507;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7ojrd2w5CbovHk78G72zS1fg2LcDCL16V1wOihDED3FC1clbPi-fKcbrxXtzjL6YIjug69K308WU59Xk4_bs46X3JHC0z9Z0e3pD0SAwByGifnJqRTGMRRdfX3XcZa3V6i3YshgNp_92f9Bt2dachZAgK5QIAedd1ayTSb1j2ADHpm&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ99EwrG-WyFYRki9sfnVal-E;science;US;Anchorage;Alaska Museum of Science and Nature;201 N Bragaw St, Anchorage, AK 99508, United States;612.251.501;-1.498.081.381;04. May;https://adventuresoflilnicki.com/anchorage-travel-guide-things-to-do-anchorage/;museum,tourist_attraction,point_of_interest,establishment;99508;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7ucHu2BOsOl_67mFSYqVVuWjW6vsacJ9hDMiU-os41JCOO7nSs_Gp4htzSXPhIj_MShOGGH08vGlBhcqxBQ3F7apTN8BzPbKofj0z2hyLx7Y45hYUluIyDgaOrNTzdHovUPLEn_0PR7kPf0yt2L1LTUpk-XQcWOfA_TclhDgsWEisC&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJBUifRUOMyFYRyKrGkxSQhp4;hiking;US;Anchorage;Symphony Lake;Symphony Lake, Anchorage, AK 99577, USA;611.727.911;-1.493.802.182;04. Jun;https://adventuresoflilnicki.com/anchorage-travel-guide-things-to-do-anchorage/;natural_feature,establishment;99577;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5O2DtW2Ii8wJnaP3VrmAgO59sS5YE2bfGBiRjTGQ7n9t9kU60Rgg5OTCr3sEgYAsOZPQE0D9aVGaJ58YNpjHKfBfJyaXtaKzekew9BL0b5Wn4T6mR3Cd0wFqmHZ4Z9RBS8KJEMBKBL-SCh-VB1jwxmzNa7PXcjnqYyB7NpGiGIh78x&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJDVi-RtqXyFYRkB-Aw64pBW8;affordable;US;Anchorage;Base Camp Anchorage Hostel;1037 W 26th Ave, Anchorage, AK 99503, United States;6.119.733.400.000.000;-1.499.025.305;04. Jul;https://adventuresoflilnicki.com/anchorage-travel-guide-things-to-do-anchorage/;spa,lodging,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7qJS_IU3c_C1xyoFQPhm9XxEK8VaAPwC4FDuRETt13JQVnlEtiWwDU3pWf8930RyiPuoGpX-1RL5iS5gAybuPhh4sa1-oYsO3ziUgJrZSD77mrIcpc8Cxemj8SaFFn3JK_SC-51FuKLO0tXDhZ0GZWJ8UkBQb3ofibADHFpuQokK3C&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJD_Px9SiWyFYRva57oBIXQWk;halibut;US;Anchorage;White Spot Cafe;109 W 4th Ave, Anchorage, AK 99501, United States;612.187.413;-1.498.838.113;04. Jun;https://adventuresoflilnicki.com/anchorage-travel-guide-things-to-do-anchorage/;cafe,restaurant,food,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4DZ3IQFk5arE-iF-AT8cxKAJZxSNNuJ2nlRd5gCPoqk-jZCbxFnvsv_3C0GwijW_Zyq6NgdfeXcNHLUV3NJeAdg4U1mcLZ-Hwt2FUGiljV_tSMEPDRSyH0tQkDS1VN6-Zy2iZUaWYnKjCIIG-JA8m5--RbIemYpQfpzoUxtMyRLygs&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJLyGVmSmWyFYR6nWkIPTUEco;;US;Anchorage;Crush Wine Bistro & Cellar;328 G St, Anchorage, AK 99501, United States;612.186.852;-1.498.959.538;04. May;https://adventuresoflilnicki.com/anchorage-travel-guide-things-to-do-anchorage/;liquor_store,bar,restaurant,food,point_of_interest,store,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q52aJpF1HUc6AILNqSoiTeqPyFCECQAwwc7QbeXcxvVpIZkZnItysZCgwdEu_sbuLS05H-gujpkwVjjQ_1iAY2S1P7K_VTdmniRHCqUoehpMcqA6i5LSKIG1kZLfrba0N0xTK_Msn1GRNJoAdy_VMGCabzfKpbLe_GWJwVgSoNybszM&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJMZ6k5SeWyFYRz7VzzKls8jE;;US;Anchorage;Anchorage Brewing Company;148 W 91st Ave, Anchorage, AK 99515, United States;611.385.502;-1.498.816.328;04. Jul;https://adventuresoflilnicki.com/anchorage-travel-guide-things-to-do-anchorage/;food,point_of_interest,establishment;99515;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4jUxuPfeO0N1c6QdMSntEiJgKKN8idT22MFu-1ZOYRQO_brEO2FEsUA3HlXiyVhQvy6nulkIzfVpbp67J91CNknvfWPPqO6DlW9WsI3yEwHPzEowueo2WsN-myiYh2ML4ByxRTMCi2qGe492WvnyRPMF4WMz1Qer2kQiiyAAYpnmpa&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
